,tag,text,0
11292,B-LOC,klassikud,1
11296,B-LOC,klassitsism,1
11324,B-LOC,kliimat,1
11297,B-LOC,klassitsismis,1
11319,B-LOC,klientidest,1
11318,B-LOC,klientidele,1
11317,B-LOC,klientidega,1
11312,B-LOC,klienditeeninduse,1
11311,B-LOC,kliendile,1
11310,B-LOC,kliendil,1
11309,B-LOC,kliendikonto,1
11307,B-LOC,klaverimuusika,1
11306,B-LOC,klaveri,1
11305,B-LOC,klavereid,1
11304,B-LOC,klaver,1
11303,B-LOC,klausuursest,1
11302,B-LOC,klausel,1
11301,B-LOC,klassiühiskonda,1
11300,B-LOC,klassivend,1
11299,B-LOC,klassivastuolud,1
11298,B-LOC,klassitsistliku,1
11269,B-LOC,klaasitehas,1
11268,B-LOC,klaasikunsti,1
11267,B-LOC,klaasikoja,1
11266,B-LOC,klaasi,1
11242,B-LOC,kitarristi,1
11241,B-LOC,kitarrifestivalil,1
11240,B-LOC,kitarribändide,1
11239,B-LOC,kitarri-saksi-duo,1
11238,B-LOC,kitarre,1
11237,B-LOC,kitarr,1
11235,B-LOC,kistakse,1
11234,B-LOC,kist,1
11232,B-LOC,kirurgide,1
11230,B-LOC,kirurgi,1
11229,B-LOC,kirstudesse,1
11228,B-LOC,kirsi,1
11227,B-LOC,kirjutuslaua,1
11226,B-LOC,kirjutisi,1
11225,B-LOC,kirjutavad,1
11224,B-LOC,kirjutav,1
11221,B-LOC,kirjutasime,1
11243,B-LOC,kitarristil,1
11244,B-LOC,kitarristina,1
11245,B-LOC,kitsad,1
11255,B-LOC,kitš-poppari,1
11264,B-LOC,kiviäriga,1
11263,B-LOC,kivist,1
11261,B-LOC,kivimaju,1
11260,B-LOC,kivilinna,1
11259,B-LOC,kivikõrbes,1
11258,B-LOC,kiviga,1
11256,B-LOC,kiusati,1
11254,B-LOC,kitš,1
11246,B-LOC,kitsaks,1
11253,B-LOC,kitsukeses,1
11252,B-LOC,kitsukesel,1
11251,B-LOC,kitshiguru,1
11250,B-LOC,kitsejuustust,1
11249,B-LOC,kitsastest,1
11248,B-LOC,kitsastes,1
11247,B-LOC,kitsas,1
11323,B-LOC,kliimasse,1
11325,B-LOC,kliimatingimustesse,1
11463,B-LOC,kodumaal,1
11432,B-LOC,kodanlikuks,1
11430,B-LOC,kodanliku,1
11428,B-LOC,kodanikuühiskond,1
11427,B-LOC,kodanikuõiguste,1
11425,B-LOC,kodanikunimi,1
11424,B-LOC,kodanikunime,1
11421,B-LOC,kodanikule-tellijale,1
11415,B-LOC,kodanikualgatuslikest,1
11413,B-LOC,kodanikku-maksumaksjat,1
11410,B-LOC,kodanikeühiskonna,1
11409,B-LOC,kodanikevabaduste,1
11407,B-LOC,kodanikena,1
11406,B-LOC,kodanikelt,1
11403,B-LOC,kodanikeks,1
11397,B-LOC,kodakondsusseaduse,1
11395,B-LOC,kodakondsuspoliitikat,1
11394,B-LOC,kodakondsuspoliitikas,1
11391,B-LOC,kodakondsusesse,1
11431,B-LOC,kodanlikud,1
11434,B-LOC,kodanluse,1
11327,B-LOC,kliiniku,1
11435,B-LOC,kodeeringut,1
11462,B-LOC,koduloomuuseumis,1
11461,B-LOC,koduloolane,1
11460,B-LOC,kodulinnast,1
11459,B-LOC,kodulinna,1
11457,B-LOC,kodulehelüljel,1
11455,B-LOC,kodulehekülje,1
11454,B-LOC,kodulehekülgki,1
11453,B-LOC,kodulehekülgi,1
11451,B-LOC,kodulehekülge,1
11448,B-LOC,kodulavalt,1
11447,B-LOC,koduküljel,1
11446,B-LOC,kodukülast,1
11445,B-LOC,kodukultuuri,1
11444,B-LOC,kodukujundusest,1
11442,B-LOC,kodukassi,1
11441,B-LOC,kodukanti,1
11440,B-LOC,koduelektroonikat,1
11389,B-LOC,kodakondsuseksamil,1
11384,B-LOC,koda,1
11383,B-LOC,kobarkinos,1
11382,B-LOC,kobab,1
11352,B-LOC,klubidel,1
11349,B-LOC,klubi-kasiino,1
11347,B-LOC,klounide,1
11346,B-LOC,kloostrites,1
11343,B-LOC,kloostrisse,1
11341,B-LOC,kloostrini,1
11338,B-LOC,kloonimist,1
11337,B-LOC,kloonimise,1
11336,B-LOC,kloonide,1
11335,B-LOC,klišeede,1
11334,B-LOC,klint,1
11333,B-LOC,klikki,1
11332,B-LOC,kliinilistele,1
11331,B-LOC,kliinikust,1
11330,B-LOC,kliinikus,1
11329,B-LOC,kliinikumi,1
11328,B-LOC,kliinikuid,1
11356,B-LOC,klubielulegi,1
11358,B-LOC,klubiinimesed,1
11359,B-LOC,klubikatele,1
11371,B-LOC,klubimuusikas,1
11381,B-LOC,koalitsioon,1
11380,B-LOC,ko,1
11378,B-LOC,klubisse,1
11375,B-LOC,klubirahvast,1
11374,B-LOC,klubipubliku,1
11373,B-LOC,klubipopi,1
11372,B-LOC,klubiomaniku,1
11370,B-LOC,klubimeeskonda,1
11361,B-LOC,klubiks,1
11369,B-LOC,klubimaastikult,1
11367,B-LOC,klubilt,1
11366,B-LOC,klubil,1
11365,B-LOC,klubikultuurist,1
11364,B-LOC,klubikultuurimaastikul,1
11363,B-LOC,klubikultuurile,1
11362,B-LOC,klubikultuuri,1
11739,B-LOC,kokkupuudetele,1
11740,B-LOC,kokkupuutepunkte,1
11742,B-LOC,kokkusegaja,1
12084,B-LOC,konkursile,1
12080,B-LOC,konkurentsivõimetu,1
12076,B-LOC,konkurentsitult,1
12075,B-LOC,konkurentsitu,1
12073,B-LOC,konkurentsipealikul,1
12072,B-LOC,konkurentsinõuetega,1
12071,B-LOC,konkurentsiga,1
12069,B-LOC,konkurentide,1
12068,B-LOC,konkurenti,1
12067,B-LOC,konkurente,1
12064,B-LOC,konkurendid,1
12062,B-LOC,konkureerivate,1
12056,B-LOC,konkreetsete,1
12054,B-LOC,konjakifirma,1
12052,B-LOC,konjak,1
12051,B-LOC,kongressilt,1
12050,B-LOC,kongressile,1
12049,B-LOC,kongressil,1
12081,B-LOC,konkurentsivõimetud,1
12085,B-LOC,konkursilt,1
12111,B-LOC,konsterdi,1
12086,B-LOC,konkurss,1
12109,B-LOC,konstaablipunktis,1
12107,B-LOC,konstaablid,1
12105,B-LOC,konspiroloogi,1
12104,B-LOC,konspiroloog,1
12103,B-LOC,konsortsiumis,1
12101,B-LOC,konsolideerumisel,1
12100,B-LOC,konservivalmistajate,1
12099,B-LOC,konservitehaselt,1
12098,B-LOC,konservitehase,1
12097,B-LOC,konservidest,1
12096,B-LOC,konservidega,1
12095,B-LOC,konservi-,1
12094,B-LOC,konservatooriumis,1
12092,B-LOC,konservatiivsetesse,1
12091,B-LOC,konservatiivses,1
12089,B-LOC,konservatiive,1
12088,B-LOC,konkurssidel,1
12048,B-LOC,kongressi-,1
12045,B-LOC,kongresmenile,1
12044,B-LOC,kongi,1
12043,B-LOC,konfliktist,1
12016,B-LOC,kompositsiooniga,1
12015,B-LOC,komponente,1
12014,B-LOC,komplitseeritud,1
12013,B-LOC,komplekti,1
12012,B-LOC,komplekteerimise,1
12011,B-LOC,kompleksist,1
12010,B-LOC,kompleksi,1
12008,B-LOC,kompenseeritakse,1
12007,B-LOC,kompenseeriks,1
12006,B-LOC,kompensatsiooniks,1
12005,B-LOC,komparteilased,1
12004,B-LOC,komparteid,1
12002,B-LOC,kompaniist,1
12001,B-LOC,kompaniisse,1
12000,B-LOC,kompaniisid,1
11999,B-LOC,kompaniis,1
11998,B-LOC,kompaniilt,1
12017,B-LOC,kompressor,1
12018,B-LOC,kompromiteeriv,1
12019,B-LOC,kompromiteeriva,1
12031,B-LOC,kondiitrite,1
12041,B-LOC,konfliktide,1
12039,B-LOC,konflikte,1
12036,B-LOC,konfidentsiaalse,1
12035,B-LOC,kondiitritööstustele,1
12034,B-LOC,kondiitritööstuses,1
12033,B-LOC,kondiitritööstusele,1
12032,B-LOC,kondiitritsehhi,1
12030,B-LOC,kondiitriletis,1
12020,B-LOC,kompuutrimuuseumi,1
12028,B-LOC,komöödiakangelase,1
12027,B-LOC,komöödiakangelane,1
12026,B-LOC,komöödiaid,1
12025,B-LOC,komöödia,1
12024,B-LOC,komsomoliorganisatsioon,1
12023,B-LOC,komsomoliinstruktor,1
12022,B-LOC,komsomolid,1
12110,B-LOC,konstaablist,1
12113,B-LOC,konstitutsiooniga,1
11743,B-LOC,kokkusulamine,1
12215,B-LOC,kontsertidele,1
12207,B-LOC,kontsernilt,1
12205,B-LOC,kontserniga,1
12204,B-LOC,kontsernides,1
12201,B-LOC,kontserdist,1
12200,B-LOC,kontserdisaalis,1
12198,B-LOC,kontserdis,1
12197,B-LOC,kontserdile,1
12196,B-LOC,kontserdilavadel,1
12194,B-LOC,kontserdiks,1
12193,B-LOC,kontserdikorraldajate,1
12192,B-LOC,kontserdikorraldajad,1
12189,B-LOC,kontseptualiste,1
12188,B-LOC,kontseptsiooni,1
12186,B-LOC,kontsentratsioonilaagris,1
12185,B-LOC,kontsentraadist,1
12184,B-LOC,kontrollväed,1
12183,B-LOC,kontrolljoont,1
12213,B-LOC,kontsertidega,1
12216,B-LOC,kontsertpianist,1
12114,B-LOC,konstitutsioonikohtu,1
12217,B-LOC,kontsertreis,1
12242,B-LOC,koodivaba,1
12241,B-LOC,koodiga,1
12240,B-LOC,koodi,1
12239,B-LOC,koodeksis,1
12238,B-LOC,koobastega,1
12237,B-LOC,koobaste,1
12236,B-LOC,konverteeritav,1
12235,B-LOC,konverentsisarja,1
12234,B-LOC,konverentsisaalis,1
12233,B-LOC,konverentsisaalile,1
12232,B-LOC,konverentsilt,1
12229,B-LOC,konverentsidel,1
12228,B-LOC,konverentsi-,1
12225,B-LOC,konventsioonist,1
12220,B-LOC,kontserttuuride,1
12219,B-LOC,kontsertturneel,1
12218,B-LOC,kontsertturnee,1
12182,B-LOC,kontrolljoonelt,1
12181,B-LOC,kontrollivad,1
12180,B-LOC,kontrollitakse,1
12179,B-LOC,kontrollis,1
12142,B-LOC,konteineriterminalil,1
12141,B-LOC,kontaktisikutega,1
12140,B-LOC,kontaktisikuid,1
12139,B-LOC,kontaktis,1
12136,B-LOC,kontaktandmeid,1
12135,B-LOC,konsulteerimisosakonna,1
12134,B-LOC,konsultatsiooniteenuse,1
12133,B-LOC,konsultatsioonifirmale,1
12132,B-LOC,konsultatsioonifirmaga,1
12129,B-LOC,konsultant,1
12128,B-LOC,konsulipere,1
12126,B-LOC,konsulil,1
12125,B-LOC,konsuliga,1
12121,B-LOC,konsulaadist,1
12117,B-LOC,konstruktivismis,1
12116,B-LOC,konstrueeris,1
12115,B-LOC,konstitutsioonile,1
12143,B-LOC,konteinerites,1
12144,B-LOC,konteinerkaupade,1
12146,B-LOC,konteinerterminali,1
12165,B-LOC,kontorirahval,1
12178,B-LOC,kontrollimise,1
12177,B-LOC,kontrollib,1
12175,B-LOC,kontrapunkti,1
12174,B-LOC,kontrakultuuri,1
12173,B-LOC,kontrabassi,1
12172,B-LOC,kontoritest,1
12170,B-LOC,kontorite,1
12164,B-LOC,kontorihoone,1
12147,B-LOC,konteks,1
12163,B-LOC,kontoriga,1
12162,B-LOC,kontorid,1
12161,B-LOC,kontoriarvuti,1
12159,B-LOC,kontoreid,1
12156,B-LOC,kontingendi,1
12155,B-LOC,kontinendilt,1
12154,B-LOC,kontinendile,1
11995,B-LOC,kompaniidest,1
11994,B-LOC,kompaniidesse,1
11993,B-LOC,kompaniidega,1
11837,B-LOC,kollitab,1
11835,B-LOC,kollektsiooniga,1
11834,B-LOC,kollektsioonidest,1
11832,B-LOC,kollektsionääril,1
11830,B-LOC,kollektsionäärid,1
11829,B-LOC,kollektsionäär,1
11828,B-LOC,kollektiivse,1
11827,B-LOC,kollektiivlepingu,1
11826,B-LOC,kollektiivist,1
11825,B-LOC,kollektiivis,1
11824,B-LOC,kollektiivi,1
11821,B-LOC,kolleegiga,1
11820,B-LOC,kolleegidki,1
11816,B-LOC,kolleegidel,1
11811,B-LOC,kolleegenõustamas,1
11808,B-LOC,kolledžitesse,1
11805,B-LOC,kolledž,1
11804,B-LOC,kolledzhites,1
11836,B-LOC,kollektsioonis,1
11838,B-LOC,kollitas,1
11988,B-LOC,kommuuna,1
11839,B-LOC,kollkipper,1
11868,B-LOC,kolmetunnise,1
11866,B-LOC,kolmetoaline,1
11865,B-LOC,kolmeteistkümnendat,1
11864,B-LOC,kolmeteistkümnendana,1
11863,B-LOC,kolmeteisetunnise,1
11862,B-LOC,kolmest,1
11861,B-LOC,kolmesekundialas,1
11859,B-LOC,kolmeliikmeline,1
11857,B-LOC,kolmekümnendate,1
11856,B-LOC,kolmekümneaastaste,1
11854,B-LOC,kolmekümmet,1
11852,B-LOC,kolmekordset,1
11850,B-LOC,kolmas-neljas,1
11846,B-LOC,kolmandasse,1
11844,B-LOC,kolmandale,1
11843,B-LOC,kolmandal,1
11842,B-LOC,kolmandaks,1
11802,B-LOC,kolledzhis,1
11801,B-LOC,kolledzhi-noormehe,1
11799,B-LOC,kolledzh,1
11798,B-LOC,kollaste,1
11764,B-LOC,kolhoosniku,1
11763,B-LOC,kolhoosnike-sovhoosnike,1
11762,B-LOC,kolhoosnik,1
11761,B-LOC,kolhoosivein,1
11760,B-LOC,kolhoosist,1
11759,B-LOC,kolhooside-sovhooside,1
11756,B-LOC,kolge,1
11755,B-LOC,kolgaskuurordist,1
11754,B-LOC,kolgas,1
11752,B-LOC,kolera,1
11751,B-LOC,koledast,1
11749,B-LOC,kolavad,1
11748,B-LOC,kokteilpopi,1
11747,B-LOC,kokteilipidusid,1
11746,B-LOC,kokkuvarisemist,1
11745,B-LOC,kokkutulekut,1
11744,B-LOC,kokkutulekuga,1
11768,B-LOC,kolijate,1
11772,B-LOC,kolimiseks,1
11776,B-LOC,kolinute,1
11789,B-LOC,kolkaülikoolist,1
11797,B-LOC,kollast,1
11796,B-LOC,kollasest,1
11795,B-LOC,kollasemaigulises,1
11794,B-LOC,kollaseima,1
11793,B-LOC,kollased,1
11791,B-LOC,kollane,1
11790,B-LOC,koll,1
11788,B-LOC,kolkaülikoolis,1
11778,B-LOC,kolisid,1
11787,B-LOC,kolkast,1
11786,B-LOC,kolkasse,1
11784,B-LOC,kolkakülla,1
11783,B-LOC,kolkakülast,1
11781,B-LOC,koliva,1
11780,B-LOC,kolitud,1
11779,B-LOC,koliti,1
11869,B-LOC,kolmetärnihotellis,1
11870,B-LOC,kolmiku,1
11871,B-LOC,kolmikvõidu,1
11931,B-LOC,komfortaabel,1
11954,B-LOC,kommertsklubis,1
11953,B-LOC,kommertskeskuses,1
11952,B-LOC,kommertsfilmide,1
11951,B-LOC,kommertsdirektor,1
11950,B-LOC,kommerts-TV,1
11949,B-LOC,kommenteerida,1
11948,B-LOC,kommenteerib,1
11947,B-LOC,kommentaator,1
11946,B-LOC,kommentaaridele,1
11945,B-LOC,kommentaari,1
11943,B-LOC,komme,1
11941,B-LOC,komissarina,1
11940,B-LOC,komissarid,1
11939,B-LOC,komissar,1
11938,B-LOC,komisjonipoodides,1
11936,B-LOC,komisjonilt,1
11935,B-LOC,komisjonidele,1
11955,B-LOC,kommertsliku,1
11958,B-LOC,kommertspanganduse,1
11959,B-LOC,kommertspangandusele,1
11975,B-LOC,kommunisti,1
11987,B-LOC,kommuun,1
11986,B-LOC,kommunistlikus,1
11985,B-LOC,kommunistlikule,1
11981,B-LOC,kommunistiks,1
11980,B-LOC,kommunistidest,1
11979,B-LOC,kommunistidel,1
11978,B-LOC,kommunistidega,1
11973,B-LOC,kommunismivastane,1
11960,B-LOC,kommertspangas,1
11971,B-LOC,kommunikatsiooniteooria,1
11970,B-LOC,kommunaalmajas,1
11969,B-LOC,kommunaalkorteri,1
11968,B-LOC,kommid,1
11967,B-LOC,kommetele,1
11966,B-LOC,kommertstele,1
11965,B-LOC,kommertsräpp,1
11932,B-LOC,komi,1
11930,B-LOC,komeet,1
11872,B-LOC,kolmkeelseks,1
11929,B-LOC,komeedi,1
11898,B-LOC,kolõvaniseerub,1
11897,B-LOC,kolumnistid,1
11896,B-LOC,kolumnist,1
11895,B-LOC,koloristiks,1
11894,B-LOC,koloriiti,1
11893,B-LOC,kolooniate,1
11890,B-LOC,kolooniaga,1
11887,B-LOC,kolonisatsioon,1
11886,B-LOC,koloniaalvõimule,1
11885,B-LOC,koloniaalvõime,1
11884,B-LOC,koloniaalvaldustes,1
11883,B-LOC,koloniaalpärandi,1
11882,B-LOC,koloniaalpoliitikast,1
11880,B-LOC,koloniaalharidus,1
11879,B-LOC,koloniaaladministratsiooni,1
11878,B-LOC,kolonelleitnant,1
11875,B-LOC,kolmveerand,1
11899,B-LOC,kom,1
11900,B-LOC,komandant,1
11901,B-LOC,komandantuurid,1
11916,B-LOC,kombekate,1
11928,B-LOC,komblusvalvepunktis,1
11927,B-LOC,komblusvalve,1
11926,B-LOC,kombinaatides,1
11923,B-LOC,kombinaadist,1
11922,B-LOC,kombinaadid,1
11920,B-LOC,kombelised,1
11919,B-LOC,kombele,1
11913,B-LOC,kombati,1
11902,B-LOC,komandatuuri,1
11912,B-LOC,kombaini,1
11911,B-LOC,komandeeritud,1
11910,B-LOC,komandeeriti,1
11909,B-LOC,komandeeringut,1
11907,B-LOC,komandeeringuskäijad,1
11904,B-LOC,komandeerimist,1
11903,B-LOC,komandeerima,1
13189,B-LOC,kunstiklassik,1
13191,B-LOC,kunstiklassikasse,1
13192,B-LOC,kunstiklassiku,1
14490,B-LOC,lastekodulastest,1
14488,B-LOC,lastekodudest,1
14485,B-LOC,lastekirjanduse,1
14484,B-LOC,lastekauplusest,1
14483,B-LOC,lastekanali,1
14482,B-LOC,lastekaitseühingult,1
14481,B-LOC,lastekaitseühing,1
14480,B-LOC,lastekaitse,1
14478,B-LOC,lasteasutuste,1
14477,B-LOC,lasteaiast,1
14476,B-LOC,lasteaias,1
14475,B-LOC,lasteaialapse,1
14468,B-LOC,laskurkorpuses,1
14465,B-LOC,lasknud,1
14464,B-LOC,laskma,1
14462,B-LOC,laskeväljal,1
14461,B-LOC,lasketiirus,1
14460,B-LOC,laskesuusatajate,1
14489,B-LOC,lastekodulapsed,1
14494,B-LOC,lastel,1
14525,B-LOC,laudahoone,1
14495,B-LOC,lastelaager,1
14523,B-LOC,lauda,1
14521,B-LOC,lauaveinid,1
14520,B-LOC,lauatennisisti,1
14519,B-LOC,lauas,1
14517,B-LOC,lauaga,1
14515,B-LOC,lattu,1
14514,B-LOC,latti,1
14512,B-LOC,latiinokogukond,1
14509,B-LOC,lasub,1
14507,B-LOC,lastita,1
14505,B-LOC,lastevanemate,1
14504,B-LOC,lastevanemad,1
14503,B-LOC,lastesõjas,1
14501,B-LOC,lasterikkalt,1
14500,B-LOC,lasteraamatukogudel,1
14498,B-LOC,lasteporno,1
14497,B-LOC,lastepolikliinikus,1
14459,B-LOC,laskesuusaliidu,1
14457,B-LOC,laskemoona,1
14456,B-LOC,laskeklubile,1
14455,B-LOC,lasid,1
14425,B-LOC,langevarjuritest,1
14424,B-LOC,langevarjuritele,1
14423,B-LOC,langevarjur,1
14420,B-LOC,langetatakse,1
14419,B-LOC,langetas,1
14418,B-LOC,langesid,1
14416,B-LOC,langenuile,1
14412,B-LOC,langemise,1
14410,B-LOC,landespangad,1
14409,B-LOC,lammutati,1
14408,B-LOC,lammastel,1
14407,B-LOC,lammaste,1
14406,B-LOC,lammast,1
14405,B-LOC,lamekarp,1
14404,B-LOC,lambike,1
14403,B-LOC,lambid,1
14402,B-LOC,lambatõug,1
14426,B-LOC,langevarjutreeningu,1
14427,B-LOC,languse,1
14428,B-LOC,langusest,1
14444,B-LOC,lapshõimlane,1
14453,B-LOC,lasevadki,1
14452,B-LOC,laservõtmehoidjad,1
14451,B-LOC,lasen,1
14450,B-LOC,lased,1
14448,B-LOC,las,1
14447,B-LOC,lapsukesest,1
14446,B-LOC,lapsteadvust,1
14443,B-LOC,lapsevanemad,1
14429,B-LOC,langust,1
14442,B-LOC,lapsetoetus,1
14440,B-LOC,lapsemeelsuseks,1
14439,B-LOC,lapsel,1
14433,B-LOC,laost,1
14432,B-LOC,laos,1
14431,B-LOC,laohoones,1
14430,B-LOC,laob,1
14524,B-LOC,laudad,1
14526,B-LOC,laukasse,1
14399,B-LOC,lambakasvataja,1
14626,B-LOC,leegionid,1
14623,B-LOC,leedi,1
14622,B-LOC,leebus,1
14621,B-LOC,leebe,1
14619,B-LOC,lavašiks,1
14618,B-LOC,lavastuva,1
14617,B-LOC,lavastustest,1
14616,B-LOC,lavastustes,1
14614,B-LOC,lavastusi,1
14610,B-LOC,lavastati,1
14609,B-LOC,lavastatakse,1
14608,B-LOC,lavastasin,1
14606,B-LOC,lavastamise,1
14605,B-LOC,lavastamisauhinna,1
14604,B-LOC,lavastama,1
14603,B-LOC,lavastajast,1
14602,B-LOC,lavastajale,1
14601,B-LOC,lavastajal,1
14624,B-LOC,leedulase,1
14627,B-LOC,leegionis,1
14528,B-LOC,laulab,1
14628,B-LOC,leelonaistel,1
14653,B-LOC,lehega,1
14652,B-LOC,lehed-raadiod-telekanalid,1
14649,B-LOC,legitiimset,1
14648,B-LOC,legendides,1
14647,B-LOC,legendide,1
14646,B-LOC,legendi,1
14645,B-LOC,legendaarsest,1
14644,B-LOC,legendaarses,1
14643,B-LOC,legendaarsemaid,1
14642,B-LOC,legendaarseima,1
14641,B-LOC,legendaarseim,1
14636,B-LOC,legaliseerida,1
14635,B-LOC,legaalselt,1
14634,B-LOC,legaalseks,1
14632,B-LOC,leeris,1
14631,B-LOC,leerimaja,1
14630,B-LOC,leelotajate,1
14600,B-LOC,lavastajakäsi,1
14596,B-LOC,lavalt,1
14594,B-LOC,lavalaudadelt,1
14592,B-LOC,lavakujundus,1
14559,B-LOC,laulule,1
14558,B-LOC,laululavale,1
14555,B-LOC,laulukoori,1
14554,B-LOC,lauluke,1
14553,B-LOC,laulukaar,1
14551,B-LOC,laulufestivali,1
14550,B-LOC,laulud,1
14548,B-LOC,laulsid,1
14547,B-LOC,laulnud,1
14546,B-LOC,laulmine,1
14542,B-LOC,lauljataril,1
14541,B-LOC,lauljatari,1
14538,B-LOC,lauljanna,1
14537,B-LOC,lauljaid,1
14533,B-LOC,lauliku,1
14530,B-LOC,laulavad,1
14529,B-LOC,laulatati,1
14560,B-LOC,laulumemme,1
14563,B-LOC,laulupidu,1
14564,B-LOC,laulus,1
14582,B-LOC,lauskitš,1
14589,B-LOC,lavade,1
14588,B-LOC,lava,1
14587,B-LOC,lausüksinda,1
14586,B-LOC,lausutud,1
14585,B-LOC,lausung,1
14584,B-LOC,lausub,1
14583,B-LOC,lauskmaal,1
14578,B-LOC,laupäevak,1
14565,B-LOC,laulusse,1
14577,B-LOC,laupäeva,1
14576,B-LOC,laulvale,1
14575,B-LOC,lauluvõistlusel,1
14573,B-LOC,lauluväljakutäie,1
14569,B-LOC,lauluviisi,1
14568,B-LOC,laulutüdruku,1
14567,B-LOC,laulusõnad,1
14400,B-LOC,lambakoerad,1
14398,B-LOC,lambakarjus,1
13193,B-LOC,kunstiklassikut,1
14230,B-LOC,laevaremonditehasele,1
14227,B-LOC,laevareisile,1
14226,B-LOC,laevaregistrist,1
14225,B-LOC,laevaregistrisse,1
14224,B-LOC,laevaomanikele,1
14223,B-LOC,laevaomanik,1
14222,B-LOC,laevandustüli,1
14221,B-LOC,laevandustegelased,1
14220,B-LOC,laevandussõda,1
14219,B-LOC,laevanduskuningat,1
14218,B-LOC,laevanduskonsultant,1
14217,B-LOC,laevandushiiud,1
14215,B-LOC,laevandusfirma,1
14213,B-LOC,laevandus,1
14212,B-LOC,laevamagnaadi,1
14210,B-LOC,laevaliin,1
14209,B-LOC,laevaliikluse,1
14207,B-LOC,laeval,1
14228,B-LOC,laevaremonditehas,1
14232,B-LOC,laevas,1
14270,B-LOC,lahendab,1
14233,B-LOC,laevast,1
14266,B-LOC,lahedat,1
14263,B-LOC,laguuni,1
14262,B-LOC,lagunevast,1
14261,B-LOC,lagunevad,1
14260,B-LOC,lagunesid,1
14259,B-LOC,lagunemist,1
14258,B-LOC,lagunemisest,1
14257,B-LOC,lagunemise,1
14256,B-LOC,lagunemine,1
14254,B-LOC,lagi,1
14253,B-LOC,lagendikelt,1
14251,B-LOC,lagedad,1
14249,B-LOC,laevnikel,1
14247,B-LOC,laevatehast,1
14245,B-LOC,laevatehases,1
14239,B-LOC,laevastikule,1
14238,B-LOC,laevastikuga,1
14206,B-LOC,laevakompaniid,1
14204,B-LOC,laevakokkade,1
14203,B-LOC,laevainspektorid,1
14202,B-LOC,laevahiiglasele,1
14169,B-LOC,laenama,1
14168,B-LOC,laen,1
14167,B-LOC,laekuvaist,1
14166,B-LOC,laekusid,1
14165,B-LOC,laekus,1
14163,B-LOC,laeks,1
14161,B-LOC,ladvikust,1
14159,B-LOC,ladusid,1
14158,B-LOC,ladudest,1
14157,B-LOC,ladude,1
14156,B-LOC,ladinakeelsest,1
14155,B-LOC,laborites,1
14154,B-LOC,laborid,1
14153,B-LOC,laborianalüüside,1
14151,B-LOC,laboratooriumis,1
14150,B-LOC,laboratooriumide,1
14149,B-LOC,laastavate,1
14172,B-LOC,laenasid,1
14173,B-LOC,laenata,1
14174,B-LOC,laenatav,1
14186,B-LOC,laeti,1
14200,B-LOC,laevafirmade,1
14197,B-LOC,laevaehitajaid,1
14196,B-LOC,laevaehitajad,1
14195,B-LOC,laevadelt,1
14194,B-LOC,laevadele,1
14192,B-LOC,laevadega,1
14189,B-LOC,laevaarhitektide,1
14185,B-LOC,laenutusedetabeleid,1
14175,B-LOC,laenatud,1
14184,B-LOC,laenutehingut,1
14183,B-LOC,laenutavad,1
14182,B-LOC,laenutatavate,1
14181,B-LOC,laenuraha,1
14180,B-LOC,laenuplaanile,1
14178,B-LOC,laenudele,1
14177,B-LOC,laenu-,1
14268,B-LOC,lahele,1
14271,B-LOC,lahendanud,1
14397,B-LOC,lambaga,1
14377,B-LOC,lainerid,1
14373,B-LOC,laih,1
14372,B-LOC,laienev,1
14371,B-LOC,laienenud,1
14370,B-LOC,laienemiskirge,1
14368,B-LOC,laienemine,1
14367,B-LOC,laieneda,1
14366,B-LOC,laieneb,1
14364,B-LOC,laiemat,1
14363,B-LOC,laiemalt,1
14361,B-LOC,laiem,1
14360,B-LOC,laidudele,1
14359,B-LOC,laidude,1
14358,B-LOC,laibastub,1
14357,B-LOC,laibalt,1
14356,B-LOC,laibaauto,1
14355,B-LOC,laiaulatuslik,1
14354,B-LOC,laiatarbeajalugu,1
14374,B-LOC,laimav,1
14378,B-LOC,lainetena,1
14272,B-LOC,lahendatakse,1
14379,B-LOC,lainetes,1
14396,B-LOC,lama,1
14395,B-LOC,lakutakse,1
14394,B-LOC,lakub,1
14393,B-LOC,laksasin,1
14392,B-LOC,lakki,1
14391,B-LOC,lakkas,1
14390,B-LOC,lakkaks,1
14389,B-LOC,lakkab,1
14388,B-LOC,laka,1
14387,B-LOC,laiustel,1
14386,B-LOC,laiuskraadil,1
14385,B-LOC,laiuskraadi,1
14384,B-LOC,laiusel,1
14383,B-LOC,laiul,1
14382,B-LOC,laipu,1
14381,B-LOC,laipa,1
14380,B-LOC,laip,1
14353,B-LOC,laias,1
14351,B-LOC,laialisirutatud,1
14350,B-LOC,laialijooksmise,1
14348,B-LOC,laialdaselt,1
14304,B-LOC,lahkulöömise,1
14303,B-LOC,lahkuksid,1
14298,B-LOC,lahja,1
14297,B-LOC,lahinguväljast,1
14291,B-LOC,lahingusse,1
14289,B-LOC,lahingurakett,1
14288,B-LOC,lahingupaikade,1
14287,B-LOC,lahingupaigas,1
14286,B-LOC,lahingulipp,1
14285,B-LOC,lahingulaevad,1
14284,B-LOC,lahingul,1
14281,B-LOC,lahinguist,1
14280,B-LOC,lahinguid,1
14276,B-LOC,lahest,1
14275,B-LOC,lahes,1
